data,values,cod,abbreviation,kurs_rub
2018-06-20,Bolg lion,975,BGN,37.8587
2018-06-21,Bolg lion,975,BGN,37.6012
2018-06-22,Bolg lion,975,BGN,37.6971
2018-06-23,Bolg lion,975,BGN,37.674
2018-06-24,Bolg lion,975,BGN,37.674
2018-06-25,Bolg lion,975,BGN,37.674
2018-06-26,Bolg lion,975,BGN,37.5416
2018-06-27,Bolg lion,975,BGN,37.4803
2018-06-28,Bolg lion,975,BGN,37.5809
2018-06-29,Bolg lion,975,BGN,37.3486
2018-06-30,Bolg lion,975,BGN,37.3129
2018-07-01,Bolg lion,975,BGN,37.3129
2018-07-02,Bolg lion,975,BGN,37.3129
2018-07-03,Bolg lion,975,BGN,37.574
2018-07-04,Bolg lion,975,BGN,37.6934
2018-07-05,Bolg lion,975,BGN,37.6461
2018-07-06,Bolg lion,975,BGN,37.79
2018-07-07,Bolg lion,975,BGN,37.7951
2018-07-08,Bolg lion,975,BGN,37.7951
2018-07-09,Bolg lion,975,BGN,37.7951
2018-07-10,Bolg lion,975,BGN,37.8289
2018-07-11,Bolg lion,975,BGN,37.4905
2018-07-12,Bolg lion,975,BGN,37.2357
2018-07-13,Bolg lion,975,BGN,37.1758
2018-07-14,Bolg lion,975,BGN,37.0177
2018-07-15,Bolg lion,975,BGN,37.0177
2018-07-16,Bolg lion,975,BGN,37.0177
2018-07-17,Bolg lion,975,BGN,37.2209
2018-07-18,Bolg lion,975,BGN,37.4357
2018-07-19,Bolg lion,975,BGN,37.3586
2018-07-20,Bolg lion,975,BGN,37.5606
2018-07-21,Bolg lion,975,BGN,37.8202
2018-07-22,Bolg lion,975,BGN,37.8202
2018-07-23,Bolg lion,975,BGN,37.8202
2018-07-24,Bolg lion,975,BGN,37.903
2018-07-25,Bolg lion,975,BGN,37.5775
2018-07-26,Bolg lion,975,BGN,37.7159
2018-07-27,Bolg lion,975,BGN,37.7087
2018-07-28,Bolg lion,975,BGN,37.4347
2018-07-29,Bolg lion,975,BGN,37.4347
2018-07-30,Bolg lion,975,BGN,37.4347
2018-07-31,Bolg lion,975,BGN,37.4474
2018-08-01,Bolg lion,975,BGN,37.3844
2018-08-02,Bolg lion,975,BGN,37.3687
2018-08-03,Bolg lion,975,BGN,37.5205
2018-08-04,Bolg lion,975,BGN,37.5606
2018-08-05,Bolg lion,975,BGN,37.5606
2018-08-06,Bolg lion,975,BGN,37.5606
2018-08-07,Bolg lion,975,BGN,37.5369
2018-08-08,Bolg lion,975,BGN,37.6236
2018-08-09,Bolg lion,975,BGN,37.6859
2018-08-10,Bolg lion,975,BGN,39.2571
2018-08-11,Bolg lion,975,BGN,39.1501
2018-08-12,Bolg lion,975,BGN,39.1501
2018-08-13,Bolg lion,975,BGN,39.1501
2018-08-14,Bolg lion,975,BGN,39.7086
2018-08-15,Bolg lion,975,BGN,38.9506
2018-08-16,Bolg lion,975,BGN,38.4662
2018-08-17,Bolg lion,975,BGN,38.9163
2018-08-18,Bolg lion,975,BGN,39.0128
2018-08-19,Bolg lion,975,BGN,39.0128
2018-08-20,Bolg lion,975,BGN,39.0128
2018-08-21,Bolg lion,975,BGN,39.1976
2018-08-22,Bolg lion,975,BGN,39.5725
2018-08-23,Bolg lion,975,BGN,39.9576
2018-08-24,Bolg lion,975,BGN,40.4904
2018-08-25,Bolg lion,975,BGN,40.0917
2018-08-26,Bolg lion,975,BGN,40.0917
2018-08-27,Bolg lion,975,BGN,40.0917
2018-08-28,Bolg lion,975,BGN,40.0311
2018-08-29,Bolg lion,975,BGN,40.2744
2018-08-30,Bolg lion,975,BGN,40.6788
2018-08-31,Bolg lion,975,BGN,40.6436
2018-09-01,Bolg lion,975,BGN,40.6358
2018-09-02,Bolg lion,975,BGN,40.6358
2018-09-03,Bolg lion,975,BGN,40.6358
2018-09-04,Bolg lion,975,BGN,40.2402
2018-09-05,Bolg lion,975,BGN,40.3795
2018-09-06,Bolg lion,975,BGN,40.4603
2018-09-07,Bolg lion,975,BGN,40.6035
2018-09-08,Bolg lion,975,BGN,41.1007
2018-09-09,Bolg lion,975,BGN,41.1007
2018-09-10,Bolg lion,975,BGN,41.1007
2018-09-11,Bolg lion,975,BGN,41.3154
2018-09-12,Bolg lion,975,BGN,41.592
2018-09-13,Bolg lion,975,BGN,41.2675
2018-09-14,Bolg lion,975,BGN,40.7753
2018-09-15,Bolg lion,975,BGN,40.8804
2018-09-16,Bolg lion,975,BGN,40.8804
2018-09-17,Bolg lion,975,BGN,40.8804
2018-09-18,Bolg lion,975,BGN,40.6339
2018-09-19,Bolg lion,975,BGN,40.4803
2018-09-20,Bolg lion,975,BGN,40.1136
2018-09-21,Bolg lion,975,BGN,39.7729
2018-09-22,Bolg lion,975,BGN,39.9407
2018-09-23,Bolg lion,975,BGN,39.9407
2018-09-24,Bolg lion,975,BGN,39.9407
2018-09-25,Bolg lion,975,BGN,39.8071
2018-09-26,Bolg lion,975,BGN,39.5437
2018-09-27,Bolg lion,975,BGN,39.5826
2018-09-28,Bolg lion,975,BGN,39.413
2018-09-29,Bolg lion,975,BGN,38.9655
2018-09-30,Bolg lion,975,BGN,38.9655
2018-10-01,Bolg lion,975,BGN,38.9655
2018-10-02,Bolg lion,975,BGN,38.8774
2018-10-03,Bolg lion,975,BGN,38.4474
2018-10-04,Bolg lion,975,BGN,38.715
2018-10-05,Bolg lion,975,BGN,38.893
2018-10-06,Bolg lion,975,BGN,39.1624
2018-10-07,Bolg lion,975,BGN,39.1624
2018-10-08,Bolg lion,975,BGN,39.1624
2018-10-09,Bolg lion,975,BGN,39.3261
2018-10-10,Bolg lion,975,BGN,38.9302
2018-10-11,Bolg lion,975,BGN,38.8878
2018-10-12,Bolg lion,975,BGN,39.4218
2018-10-13,Bolg lion,975,BGN,39.057
2018-10-14,Bolg lion,975,BGN,39.057
2018-10-15,Bolg lion,975,BGN,39.057
2018-10-16,Bolg lion,975,BGN,38.8667
2018-10-17,Bolg lion,975,BGN,38.8283
2018-10-18,Bolg lion,975,BGN,38.6792
2018-10-19,Bolg lion,975,BGN,38.6793
2018-10-20,Bolg lion,975,BGN,38.508
2018-10-21,Bolg lion,975,BGN,38.508
2018-10-22,Bolg lion,975,BGN,38.508
2018-10-23,Bolg lion,975,BGN,38.4654
2018-10-24,Bolg lion,975,BGN,38.2916
2018-10-25,Bolg lion,975,BGN,38.333
2018-10-26,Bolg lion,975,BGN,38.3346
2018-10-27,Bolg lion,975,BGN,38.1441
2018-10-28,Bolg lion,975,BGN,38.1441
2018-10-29,Bolg lion,975,BGN,38.1441
2018-10-30,Bolg lion,975,BGN,38.3257
2018-10-31,Bolg lion,975,BGN,38.2386
2018-11-01,Bolg lion,975,BGN,38.0776
2018-11-02,Bolg lion,975,BGN,38.1696
2018-11-03,Bolg lion,975,BGN,38.3575
2018-11-04,Bolg lion,975,BGN,38.3575
2018-11-05,Bolg lion,975,BGN,38.3575
2018-11-06,Bolg lion,975,BGN,38.3575
2018-11-07,Bolg lion,975,BGN,38.5058
2018-11-08,Bolg lion,975,BGN,38.7544
2018-11-09,Bolg lion,975,BGN,38.727
2018-11-10,Bolg lion,975,BGN,38.7579
2018-11-11,Bolg lion,975,BGN,38.7579
2018-11-12,Bolg lion,975,BGN,38.7579
2018-11-13,Bolg lion,975,BGN,38.8313
2018-11-14,Bolg lion,975,BGN,38.895
2018-11-15,Bolg lion,975,BGN,39.2301
2018-11-16,Bolg lion,975,BGN,38.6493
2018-11-17,Bolg lion,975,BGN,38.3347
2018-11-18,Bolg lion,975,BGN,38.3347
2018-11-19,Bolg lion,975,BGN,38.3347
2018-11-20,Bolg lion,975,BGN,38.5359
2018-11-21,Bolg lion,975,BGN,38.4495
2018-11-22,Bolg lion,975,BGN,38.4338
2018-11-23,Bolg lion,975,BGN,38.2435
2018-11-24,Bolg lion,975,BGN,38.3051
2018-11-25,Bolg lion,975,BGN,38.3051
2018-11-26,Bolg lion,975,BGN,38.3051
2018-11-27,Bolg lion,975,BGN,38.667
2018-11-28,Bolg lion,975,BGN,38.6168
2018-11-29,Bolg lion,975,BGN,38.5953
2018-11-30,Bolg lion,975,BGN,38.7995
2018-12-01,Bolg lion,975,BGN,38.7093
2018-12-02,Bolg lion,975,BGN,38.7093
2018-12-03,Bolg lion,975,BGN,38.7093
2018-12-04,Bolg lion,975,BGN,38.5128
2018-12-05,Bolg lion,975,BGN,38.679
2018-12-06,Bolg lion,975,BGN,38.7095
2018-12-07,Bolg lion,975,BGN,38.646
2018-12-08,Bolg lion,975,BGN,38.9153
2018-12-09,Bolg lion,975,BGN,38.9153
2018-12-10,Bolg lion,975,BGN,38.9153
2018-12-11,Bolg lion,975,BGN,38.6857
2018-12-12,Bolg lion,975,BGN,38.7001
2018-12-13,Bolg lion,975,BGN,38.4478
2018-12-14,Bolg lion,975,BGN,38.5652
2018-12-15,Bolg lion,975,BGN,38.5123
2018-12-16,Bolg lion,975,BGN,38.5123
2018-12-17,Bolg lion,975,BGN,38.5123
2018-12-18,Bolg lion,975,BGN,38.5359
2018-12-19,Bolg lion,975,BGN,38.7987
2018-12-20,Bolg lion,975,BGN,39.1165
2018-12-21,Bolg lion,975,BGN,39.3798
2018-12-22,Bolg lion,975,BGN,39.8877
2018-12-23,Bolg lion,975,BGN,39.8877
2018-12-24,Bolg lion,975,BGN,39.8877
2018-12-25,Bolg lion,975,BGN,39.869
2018-12-26,Bolg lion,975,BGN,40.0774
2018-12-27,Bolg lion,975,BGN,40.1203
2018-12-28,Bolg lion,975,BGN,40.1026
2018-12-29,Bolg lion,975,BGN,40.7132
2018-12-30,Bolg lion,975,BGN,40.6451
2018-12-31,Bolg lion,975,BGN,40.6451
2019-01-01,Bolg lion,975,BGN,40.6451
2019-01-02,Bolg lion,975,BGN,40.6451
2019-01-03,Bolg lion,975,BGN,40.6451
2019-01-04,Bolg lion,975,BGN,40.6451
2019-01-05,Bolg lion,975,BGN,40.6451
2019-01-06,Bolg lion,975,BGN,40.6451
2019-01-07,Bolg lion,975,BGN,40.6451
2019-01-08,Bolg lion,975,BGN,40.6451
2019-01-09,Bolg lion,975,BGN,40.6451
2019-01-10,Bolg lion,975,BGN,39.3151
2019-01-11,Bolg lion,975,BGN,39.4667
2019-01-12,Bolg lion,975,BGN,39.4114
2019-01-13,Bolg lion,975,BGN,39.4114
2019-01-14,Bolg lion,975,BGN,39.4114
2019-01-15,Bolg lion,975,BGN,39.4157
2019-01-16,Bolg lion,975,BGN,39.289
2019-01-17,Bolg lion,975,BGN,38.969
2019-01-18,Bolg lion,975,BGN,38.6863
2019-01-19,Bolg lion,975,BGN,38.6589
2019-01-20,Bolg lion,975,BGN,38.6589
2019-01-21,Bolg lion,975,BGN,38.6589
2019-01-22,Bolg lion,975,BGN,38.617
2019-01-23,Bolg lion,975,BGN,38.6424
2019-01-24,Bolg lion,975,BGN,38.518
2019-01-25,Bolg lion,975,BGN,38.3196
2019-01-26,Bolg lion,975,BGN,38.184
2019-01-27,Bolg lion,975,BGN,38.184
2019-01-28,Bolg lion,975,BGN,38.184
2019-01-29,Bolg lion,975,BGN,38.4051
2019-01-30,Bolg lion,975,BGN,38.8255
2019-01-31,Bolg lion,975,BGN,38.6587
2019-02-01,Bolg lion,975,BGN,38.4389
2019-02-02,Bolg lion,975,BGN,38.4292
2019-02-03,Bolg lion,975,BGN,38.4292
2019-02-04,Bolg lion,975,BGN,38.4292
2019-02-05,Bolg lion,975,BGN,38.3745
2019-02-06,Bolg lion,975,BGN,38.2639
2019-02-07,Bolg lion,975,BGN,38.2461
2019-02-08,Bolg lion,975,BGN,38.3146
2019-02-09,Bolg lion,975,BGN,38.2662
2019-02-10,Bolg lion,975,BGN,38.2662
2019-02-11,Bolg lion,975,BGN,38.2662
2019-02-12,Bolg lion,975,BGN,37.9797
2019-02-13,Bolg lion,975,BGN,37.865
2019-02-14,Bolg lion,975,BGN,38.0171
2019-02-15,Bolg lion,975,BGN,38.3201
2019-02-16,Bolg lion,975,BGN,38.4397
2019-02-17,Bolg lion,975,BGN,38.4397
2019-02-18,Bolg lion,975,BGN,38.4397
2019-02-19,Bolg lion,975,BGN,38.2709
2019-02-20,Bolg lion,975,BGN,38.3115
2019-02-21,Bolg lion,975,BGN,38.1956
2019-02-22,Bolg lion,975,BGN,38.0627
2019-02-23,Bolg lion,975,BGN,38.0105
2019-02-24,Bolg lion,975,BGN,38.0105
2019-02-25,Bolg lion,975,BGN,38.0105
2019-02-26,Bolg lion,975,BGN,37.8726
2019-02-27,Bolg lion,975,BGN,38.0925
2019-02-28,Bolg lion,975,BGN,38.2976
2019-03-01,Bolg lion,975,BGN,38.3547
2019-03-02,Bolg lion,975,BGN,38.2065
2019-03-03,Bolg lion,975,BGN,38.2065
2019-03-04,Bolg lion,975,BGN,38.2065
2019-03-05,Bolg lion,975,BGN,38.1645
2019-03-06,Bolg lion,975,BGN,38.0922
2019-03-07,Bolg lion,975,BGN,38.0639
2019-03-08,Bolg lion,975,BGN,38.1541
2019-03-09,Bolg lion,975,BGN,38.1541
2019-03-10,Bolg lion,975,BGN,38.1541
2019-03-11,Bolg lion,975,BGN,38.1541
2019-03-12,Bolg lion,975,BGN,37.9945
2019-03-13,Bolg lion,975,BGN,37.9107
2019-03-14,Bolg lion,975,BGN,37.8624
2019-03-15,Bolg lion,975,BGN,37.8747
2019-03-16,Bolg lion,975,BGN,37.883
2019-03-17,Bolg lion,975,BGN,37.883
2019-03-18,Bolg lion,975,BGN,37.883
2019-03-19,Bolg lion,975,BGN,37.5091
2019-03-20,Bolg lion,975,BGN,37.3413
2019-03-21,Bolg lion,975,BGN,37.2812
2019-03-22,Bolg lion,975,BGN,37.137
2019-03-23,Bolg lion,975,BGN,37.0737
2019-03-24,Bolg lion,975,BGN,37.0737
2019-03-25,Bolg lion,975,BGN,37.0737
2019-03-26,Bolg lion,975,BGN,37.2721
2019-03-27,Bolg lion,975,BGN,37.1087
2019-03-28,Bolg lion,975,BGN,37.1884
2019-03-29,Bolg lion,975,BGN,37.2356
2019-03-30,Bolg lion,975,BGN,37.1505
2019-03-31,Bolg lion,975,BGN,37.1505
2019-04-01,Bolg lion,975,BGN,37.1505
2019-04-02,Bolg lion,975,BGN,37.6115
2019-04-03,Bolg lion,975,BGN,37.5008
2019-04-04,Bolg lion,975,BGN,37.4247
2019-04-05,Bolg lion,975,BGN,37.5363
2019-04-06,Bolg lion,975,BGN,37.5407
2019-04-07,Bolg lion,975,BGN,37.5407
2019-04-08,Bolg lion,975,BGN,37.5407
2019-04-09,Bolg lion,975,BGN,37.5293
2019-04-10,Bolg lion,975,BGN,37.3266
2019-04-11,Bolg lion,975,BGN,37.2889
2019-04-12,Bolg lion,975,BGN,37.1326
2019-04-13,Bolg lion,975,BGN,37.2694
2019-04-14,Bolg lion,975,BGN,37.2694
2019-04-15,Bolg lion,975,BGN,37.2694
2019-04-16,Bolg lion,975,BGN,37.1799
2019-04-17,Bolg lion,975,BGN,37.1428
2019-04-18,Bolg lion,975,BGN,37.0095
2019-04-19,Bolg lion,975,BGN,36.855
2019-04-20,Bolg lion,975,BGN,36.782
2019-04-21,Bolg lion,975,BGN,36.782
2019-04-22,Bolg lion,975,BGN,36.782
2019-04-23,Bolg lion,975,BGN,36.6713
2019-04-24,Bolg lion,975,BGN,36.6992
2019-04-25,Bolg lion,975,BGN,36.6836
2019-04-26,Bolg lion,975,BGN,36.8292
2019-04-27,Bolg lion,975,BGN,36.8565
2019-04-28,Bolg lion,975,BGN,36.8565
2019-04-29,Bolg lion,975,BGN,36.8565
2019-04-30,Bolg lion,975,BGN,36.9034
2019-05-01,Bolg lion,975,BGN,37.0084
2019-05-02,Bolg lion,975,BGN,37.0084
2019-05-03,Bolg lion,975,BGN,37.0084
2019-05-04,Bolg lion,975,BGN,37.0084
2019-05-05,Bolg lion,975,BGN,37.0084
2019-05-06,Bolg lion,975,BGN,37.0084
2019-05-07,Bolg lion,975,BGN,37.377
2019-05-08,Bolg lion,975,BGN,37.3306
2019-05-09,Bolg lion,975,BGN,37.3761
2019-05-10,Bolg lion,975,BGN,37.3761
2019-05-11,Bolg lion,975,BGN,37.3761
2019-05-12,Bolg lion,975,BGN,37.3761
2019-05-13,Bolg lion,975,BGN,37.3761
2019-05-14,Bolg lion,975,BGN,37.6028
2019-05-15,Bolg lion,975,BGN,37.5245
2019-05-16,Bolg lion,975,BGN,37.1776
2019-05-17,Bolg lion,975,BGN,37.0204
2019-05-18,Bolg lion,975,BGN,36.9266
2019-05-19,Bolg lion,975,BGN,36.9266
2019-05-20,Bolg lion,975,BGN,36.9266
2019-05-21,Bolg lion,975,BGN,36.8066
2019-05-22,Bolg lion,975,BGN,36.7691
2019-05-23,Bolg lion,975,BGN,36.7669
2019-05-24,Bolg lion,975,BGN,36.7116
2019-05-25,Bolg lion,975,BGN,36.9689
2019-05-26,Bolg lion,975,BGN,36.9689
2019-05-27,Bolg lion,975,BGN,36.9689
2019-05-28,Bolg lion,975,BGN,36.889
2019-05-29,Bolg lion,975,BGN,36.9176
2019-05-30,Bolg lion,975,BGN,37.0207
2019-05-31,Bolg lion,975,BGN,37.0449
2019-06-01,Bolg lion,975,BGN,37.2767
2019-06-02,Bolg lion,975,BGN,37.2767
2019-06-03,Bolg lion,975,BGN,37.2767
2019-06-04,Bolg lion,975,BGN,37.4449
2019-06-05,Bolg lion,975,BGN,37.5051
2019-06-06,Bolg lion,975,BGN,37.5443
2019-06-07,Bolg lion,975,BGN,37.4865
2019-06-08,Bolg lion,975,BGN,37.4544
2019-06-09,Bolg lion,975,BGN,37.4544
2019-06-10,Bolg lion,975,BGN,37.4544
2019-06-11,Bolg lion,975,BGN,37.439
2019-06-12,Bolg lion,975,BGN,37.3312
2019-06-13,Bolg lion,975,BGN,37.3312
2019-06-14,Bolg lion,975,BGN,37.3247
2019-06-15,Bolg lion,975,BGN,37.1584
2019-06-16,Bolg lion,975,BGN,37.1584
2019-06-17,Bolg lion,975,BGN,37.1584
2019-06-18,Bolg lion,975,BGN,36.8842
2019-06-19,Bolg lion,975,BGN,36.8198
2019-06-20,Bolg lion,975,BGN,36.6476
2019-06-21,Bolg lion,975,BGN,36.6001
2019-06-22,Bolg lion,975,BGN,36.491
2019-06-23,Bolg lion,975,BGN,36.491
2019-06-24,Bolg lion,975,BGN,36.491
2019-06-25,Bolg lion,975,BGN,36.6435
2019-06-26,Bolg lion,975,BGN,36.3971
2019-06-27,Bolg lion,975,BGN,36.4846
2019-06-28,Bolg lion,975,BGN,36.6478
2019-06-29,Bolg lion,975,BGN,36.7167
2019-06-30,Bolg lion,975,BGN,36.7167
2019-07-01,Bolg lion,975,BGN,36.7167
2019-07-02,Bolg lion,975,BGN,36.5213
2019-07-03,Bolg lion,975,BGN,36.4944
2019-07-04,Bolg lion,975,BGN,36.6071
2019-07-05,Bolg lion,975,BGN,36.5889
2019-07-06,Bolg lion,975,BGN,36.6226
2019-07-07,Bolg lion,975,BGN,36.6226
2019-07-08,Bolg lion,975,BGN,36.6226
2019-07-09,Bolg lion,975,BGN,36.6794
2019-07-10,Bolg lion,975,BGN,36.5191
2019-07-11,Bolg lion,975,BGN,36.6134
2019-07-12,Bolg lion,975,BGN,36.308
2019-07-13,Bolg lion,975,BGN,36.2979
2019-07-14,Bolg lion,975,BGN,36.2979
2019-07-15,Bolg lion,975,BGN,36.2979
2019-07-16,Bolg lion,975,BGN,36.2038
2019-07-17,Bolg lion,975,BGN,36.1077
2019-07-18,Bolg lion,975,BGN,36.0841
2019-07-19,Bolg lion,975,BGN,36.098
2019-07-20,Bolg lion,975,BGN,36.1864
2019-07-21,Bolg lion,975,BGN,36.1864
2019-07-22,Bolg lion,975,BGN,36.1864
2019-07-23,Bolg lion,975,BGN,36.1234
2019-07-24,Bolg lion,975,BGN,36.1026
2019-07-25,Bolg lion,975,BGN,35.9473
2019-07-26,Bolg lion,975,BGN,35.9481
2019-07-27,Bolg lion,975,BGN,35.9391
2019-07-28,Bolg lion,975,BGN,35.9391
2019-07-29,Bolg lion,975,BGN,35.9391
2019-07-30,Bolg lion,975,BGN,36.1099
2019-07-31,Bolg lion,975,BGN,36.1134
2019-08-01,Bolg lion,975,BGN,36.1455
2019-08-02,Bolg lion,975,BGN,36.0339
2019-08-03,Bolg lion,975,BGN,36.6786
2019-08-04,Bolg lion,975,BGN,36.6786
2019-08-05,Bolg lion,975,BGN,36.6786
2019-08-06,Bolg lion,975,BGN,37.0491
2019-08-07,Bolg lion,975,BGN,37.3442
2019-08-08,Bolg lion,975,BGN,37.2536
2019-08-09,Bolg lion,975,BGN,37.3816
2019-08-10,Bolg lion,975,BGN,37.3266
2019-08-11,Bolg lion,975,BGN,37.3266
2019-08-12,Bolg lion,975,BGN,37.3266
2019-08-13,Bolg lion,975,BGN,37.3622
2019-08-14,Bolg lion,975,BGN,37.5339
2019-08-15,Bolg lion,975,BGN,37.276
2019-08-16,Bolg lion,975,BGN,37.5574
2019-08-17,Bolg lion,975,BGN,37.4043
2019-08-18,Bolg lion,975,BGN,37.4043
2019-08-19,Bolg lion,975,BGN,37.4043
2019-08-20,Bolg lion,975,BGN,37.8133
2019-08-21,Bolg lion,975,BGN,37.8101
2019-08-22,Bolg lion,975,BGN,37.6174
2019-08-23,Bolg lion,975,BGN,37.2521
2019-08-24,Bolg lion,975,BGN,37.1361
2019-08-25,Bolg lion,975,BGN,37.1361
2019-08-26,Bolg lion,975,BGN,37.1361
2019-08-27,Bolg lion,975,BGN,37.4849
2019-08-28,Bolg lion,975,BGN,37.6375
2019-08-29,Bolg lion,975,BGN,37.6532
2019-08-30,Bolg lion,975,BGN,37.8063
2019-08-31,Bolg lion,975,BGN,37.5245
2019-09-01,Bolg lion,975,BGN,37.5245
2019-09-02,Bolg lion,975,BGN,37.5245
2019-09-03,Bolg lion,975,BGN,37.3995
2019-09-04,Bolg lion,975,BGN,37.4474
2019-09-05,Bolg lion,975,BGN,37.3681
2019-09-06,Bolg lion,975,BGN,37.2737
2019-09-07,Bolg lion,975,BGN,37.266
2019-09-08,Bolg lion,975,BGN,37.266
2019-09-09,Bolg lion,975,BGN,37.266
2019-09-10,Bolg lion,975,BGN,36.9991
2019-09-11,Bolg lion,975,BGN,36.9526
2019-09-12,Bolg lion,975,BGN,36.8819
2019-09-13,Bolg lion,975,BGN,36.7583
2019-09-14,Bolg lion,975,BGN,36.5193
2019-09-15,Bolg lion,975,BGN,36.5193
2019-09-16,Bolg lion,975,BGN,36.5193
2019-09-17,Bolg lion,975,BGN,36.0973
2019-09-18,Bolg lion,975,BGN,36.1349
2019-09-19,Bolg lion,975,BGN,36.4026
2019-09-20,Bolg lion,975,BGN,36.307
2019-09-21,Bolg lion,975,BGN,36.087
2019-09-22,Bolg lion,975,BGN,36.087
2019-09-23,Bolg lion,975,BGN,36.087
2019-09-24,Bolg lion,975,BGN,35.8961
2019-09-25,Bolg lion,975,BGN,35.7999
2019-09-26,Bolg lion,975,BGN,36.1008
2019-09-27,Bolg lion,975,BGN,35.9638
2019-09-28,Bolg lion,975,BGN,35.9884
2019-09-29,Bolg lion,975,BGN,35.9884
2019-09-30,Bolg lion,975,BGN,35.9884
2019-10-01,Bolg lion,975,BGN,36.1404
2019-10-02,Bolg lion,975,BGN,36.2329
2019-10-03,Bolg lion,975,BGN,36.5117
2019-10-04,Bolg lion,975,BGN,36.4962
2019-10-05,Bolg lion,975,BGN,36.4886
2019-10-06,Bolg lion,975,BGN,36.4886
2019-10-07,Bolg lion,975,BGN,36.4886
2019-10-08,Bolg lion,975,BGN,36.3496
2019-10-09,Bolg lion,975,BGN,36.43
2019-10-10,Bolg lion,975,BGN,36.5737
2019-10-11,Bolg lion,975,BGN,36.4618
2019-10-12,Bolg lion,975,BGN,36.1437
2019-10-13,Bolg lion,975,BGN,36.1437
2019-10-14,Bolg lion,975,BGN,36.1437
2019-10-15,Bolg lion,975,BGN,36.2805
2019-10-16,Bolg lion,975,BGN,36.2244
2019-10-17,Bolg lion,975,BGN,36.3021
2019-10-18,Bolg lion,975,BGN,36.2441
2019-10-19,Bolg lion,975,BGN,36.3914
2019-10-20,Bolg lion,975,BGN,36.3914
2019-10-21,Bolg lion,975,BGN,36.3914
2019-10-22,Bolg lion,975,BGN,36.4409
2019-10-23,Bolg lion,975,BGN,36.2296
2019-10-24,Bolg lion,975,BGN,36.2808
2019-10-25,Bolg lion,975,BGN,36.3254
2019-10-26,Bolg lion,975,BGN,36.3824
2019-10-27,Bolg lion,975,BGN,36.3824
2019-10-28,Bolg lion,975,BGN,36.3824
2019-10-29,Bolg lion,975,BGN,36.226
2019-10-30,Bolg lion,975,BGN,36.1716
2019-10-31,Bolg lion,975,BGN,36.3103
2019-11-01,Bolg lion,975,BGN,36.3928
2019-11-02,Bolg lion,975,BGN,36.529
2019-11-03,Bolg lion,975,BGN,36.529
2019-11-04,Bolg lion,975,BGN,36.529
2019-11-05,Bolg lion,975,BGN,36.529
2019-11-06,Bolg lion,975,BGN,36.0162
2019-11-07,Bolg lion,975,BGN,36.0211
2019-11-08,Bolg lion,975,BGN,36.0871
2019-11-09,Bolg lion,975,BGN,35.9972
2019-11-10,Bolg lion,975,BGN,35.9972
2019-11-11,Bolg lion,975,BGN,35.9972
2019-11-12,Bolg lion,975,BGN,36.0149
2019-11-13,Bolg lion,975,BGN,35.9857
2019-11-14,Bolg lion,975,BGN,36.1085
2019-11-15,Bolg lion,975,BGN,36.1462
2019-11-16,Bolg lion,975,BGN,35.9953
2019-11-17,Bolg lion,975,BGN,35.9953
2019-11-18,Bolg lion,975,BGN,35.9953
2019-11-19,Bolg lion,975,BGN,36.0662
2019-11-20,Bolg lion,975,BGN,36.0972
2019-11-21,Bolg lion,975,BGN,36.205
2019-11-22,Bolg lion,975,BGN,36.1614
2019-11-23,Bolg lion,975,BGN,36.0698
2019-11-24,Bolg lion,975,BGN,36.0698
2019-11-25,Bolg lion,975,BGN,36.0698
2019-11-26,Bolg lion,975,BGN,35.9516
2019-11-27,Bolg lion,975,BGN,36.0536
2019-11-28,Bolg lion,975,BGN,36.0102
2019-11-29,Bolg lion,975,BGN,36.0845
2019-11-30,Bolg lion,975,BGN,36.0719
2019-12-01,Bolg lion,975,BGN,36.0719
2019-12-02,Bolg lion,975,BGN,36.0719
2019-12-03,Bolg lion,975,BGN,36.2851
2019-12-04,Bolg lion,975,BGN,36.3482
2019-12-05,Bolg lion,975,BGN,36.3834
2019-12-06,Bolg lion,975,BGN,36.1714
2019-12-07,Bolg lion,975,BGN,36.1852
2019-12-08,Bolg lion,975,BGN,36.1852
2019-12-09,Bolg lion,975,BGN,36.1852
2019-12-10,Bolg lion,975,BGN,36.0514
2019-12-11,Bolg lion,975,BGN,35.9955
2019-12-12,Bolg lion,975,BGN,36.0103
2019-12-13,Bolg lion,975,BGN,35.9973
2019-12-14,Bolg lion,975,BGN,35.7352
2019-12-15,Bolg lion,975,BGN,35.7352
2019-12-16,Bolg lion,975,BGN,35.7352
2019-12-17,Bolg lion,975,BGN,35.7656
2019-12-18,Bolg lion,975,BGN,35.5926
2019-12-19,Bolg lion,975,BGN,35.6274
2019-12-20,Bolg lion,975,BGN,35.5719
2019-12-21,Bolg lion,975,BGN,35.4908
2019-12-22,Bolg lion,975,BGN,35.4908
2019-12-23,Bolg lion,975,BGN,35.4908
2019-12-24,Bolg lion,975,BGN,35.2731
2019-12-25,Bolg lion,975,BGN,35.2402
2019-12-26,Bolg lion,975,BGN,35.0045
2019-12-27,Bolg lion,975,BGN,35.0435
2019-12-28,Bolg lion,975,BGN,35.3194
2019-12-29,Bolg lion,975,BGN,35.3194
2019-12-30,Bolg lion,975,BGN,35.3194
2019-12-31,Bolg lion,975,BGN,35.4415
2020-01-01,Bolg lion,975,BGN,35.472
